"genes"	"sample1"	"SRR1748411"	"SRR1748412"	"SRR1873277"
"20059"	"Lrrc8b"	NA	0.0166666666666667	NA	0.012280701754386
"20060"	"LRRC8B"	0.00833333333333333	0.188235294117647	0.35	0.210526315789474
"20061"	"Lrrc8c"	NA	0.512745098039216	0.6625	0.401754385964912
"20062"	"LRRC8C"	0.01	0.131372549019608	0.3625	0.115789473684211
"20063"	"Lrrc8d"	NA	0.0156862745098039	0.0125	0.0210526315789474
"20064"	"LRRC8D"	0.00833333333333333	0.13921568627451	0.375	0.224561403508772
"20065"	"Lrrc8e"	0.00166666666666667	0.0284313725490196	0.0625	0.0666666666666667
"20066"	"LRRC8E"	NA	0.0205882352941176	0.05	0.056140350877193
"20067"	"Lrrc9"	0.00166666666666667	NA	NA	NA
"20068"	"LRRC9"	NA	0.0156862745098039	0.075	0.0157894736842105
"20069"	"Lrrcc1"	0.015	0.63921568627451	1.0625	1.18245614035088
"20070"	"LRRCC1"	0.03	0.27843137254902	0.725	0.442105263157895
"20071"	"Lrrd1"	NA	0.00294117647058824	0.0125	0.00175438596491228
"20072"	"LRRD1"	NA	NA	0.025	NA
"20073"	"Lrrfip1"	0.0233333333333333	1.72058823529412	2.375	1.45789473684211
"20074"	"LRRFIP1"	0.108333333333333	1.70294117647059	5.1375	2.37894736842105
"20075"	"Lrrfip2"	0.0183333333333333	0.505882352941176	0.7	0.549122807017544
"20076"	"LRRFIP2"	0.02	1.59607843137255	5.0125	1.74912280701754
"20077"	"LRRIQ1"	0.0216666666666667	0.0901960784313725	0.2875	0.133333333333333
"20078"	"Lrriq3"	NA	0.00392156862745098	NA	0.00701754385964912
"20079"	"LRRIQ3"	NA	0.18921568627451	0.3	0.226315789473684
"20080"	"Lrriq4"	NA	0.000980392156862745	NA	0.00175438596491228
"20081"	"LRRIQ4"	NA	0.000980392156862745	NA	0.00175438596491228
"20082"	"Lrrk1"	0.005	0.26078431372549	0.25	0.26140350877193
"20083"	"LRRK1"	0.005	0.0245098039215686	0.05	0.0228070175438597
"20084"	"Lrrk2"	0.00166666666666667	0.17156862745098	0.15	0.124561403508772
"20085"	"LRRK2"	0.00666666666666667	0.0186274509803922	0.0625	0.0315789473684211
"20086"	"Lrrn2"	0.00166666666666667	NA	NA	NA
"20087"	"LRRN2"	NA	0.00784313725490196	0.025	0.0140350877192982
"20088"	"Lrrn3"	0.00666666666666667	0.00196078431372549	NA	0.0105263157894737
"20089"	"Lrrn4cl"	NA	0.0107843137254902	NA	0.0210526315789474
"20090"	"LRRN4CL"	NA	0.00294117647058824	0.0125	0.00526315789473684
"20091"	"Lrrtm1"	0.00166666666666667	NA	NA	NA
"20092"	"Lrrtm2"	NA	0.00196078431372549	NA	0.00175438596491228
"20093"	"LRRTM2"	0.00166666666666667	0.000980392156862745	0.0125	0.00350877192982456
"20094"	"LRRTM3"	NA	0.000980392156862745	NA	0.00175438596491228
"20095"	"LRRTM4"	NA	0.0205882352941176	0.075	0.0385964912280702
"20096"	"Lrsam1"	0.00166666666666667	0.0137254901960784	0.0375	0.0456140350877193
"20097"	"LRSAM1"	0.005	0.092156862745098	0.225	0.147368421052632
"20098"	"Lrtm1"	0.00166666666666667	NA	NA	NA
"20099"	"Lrtm2"	NA	NA	NA	0.00526315789473684
"20100"	"LRTOMT"	0.00166666666666667	0.0852941176470588	0.2125	0.126315789473684
"20101"	"Lrwd1"	NA	0.217647058823529	0.275	0.273684210526316
"20102"	"LRWD1"	0.00666666666666667	0.0990196078431373	0.575	0.256140350877193
"20103"	"LSAMP"	0.00166666666666667	0.00686274509803922	0.0125	0.0210526315789474
"20104"	"Lsg1"	0.00666666666666667	0.587254901960784	0.75	0.831578947368421
"20105"	"LSG1"	0.0466666666666667	0.951960784313725	2.4	1.14035087719298
"20106"	"Lsm1"	0.01	0.505882352941176	0.6	0.929824561403509
"20107"	"LSM1"	0.0333333333333333	1.27254901960784	3.075	1.92105263157895
"20108"	"Lsm10"	0.005	0.295098039215686	0.4125	0.629824561403509
"20109"	"LSM10"	0.0166666666666667	0.837254901960784	1.6375	1.37719298245614
"20110"	"Lsm11"	NA	0.16078431372549	0.175	0.194736842105263
"20111"	"LSM11"	0.01	0.167647058823529	0.5375	0.173684210526316
"20112"	"Lsm12"	0.0183333333333333	0.764705882352941	1.8375	1.27894736842105
"20113"	"LSM12"	0.015	0.1	0.725	0.135087719298246
"20114"	"Lsm14a"	0.005	0.842156862745098	1.1875	1.12982456140351
"20115"	"LSM14A"	0.181666666666667	1.64411764705882	5.6875	2.35087719298246
"20116"	"Lsm14b"	0.00333333333333333	0.280392156862745	0.35	0.207017543859649
"20117"	"LSM14B"	0.0116666666666667	0.316666666666667	0.8625	0.312280701754386
"20118"	"Lsm2"	0.0116666666666667	1.34117647058824	1.9	1.7140350877193
"20119"	"LSM2"	0.0266666666666667	1.44901960784314	3.6	2.71052631578947
"20120"	"Lsm3"	0.00333333333333333	1.40882352941176	1.9875	1.80701754385965
"20121"	"LSM3"	0.115	6.0843137254902	17.875	9.0280701754386
"20122"	"Lsm4"	0.0233333333333333	1.70098039215686	2.3375	2.74385964912281
"20123"	"LSM4"	0.121666666666667	3.58137254901961	8.65	6.65263157894737
"20124"	"Lsm5"	0.0216666666666667	0.427450980392157	1.7	0.424561403508772
"20125"	"LSM5"	0.0783333333333333	4.1843137254902	8.35	6.57719298245614
"20126"	"Lsm6"	0.015	1.0156862745098	1.8375	1.53157894736842
"20127"	"LSM6"	0.025	2.35098039215686	4.7375	3.09824561403509
"20128"	"Lsm7"	0.0116666666666667	0.158823529411765	0.8375	0.540350877192982
"20129"	"LSM7"	0.0966666666666667	5.19607843137255	11.325	7.86315789473684
"20130"	"Lsmd1"	0.0416666666666667	1.23529411764706	1.5625	2.53157894736842
"20131"	"LSMD1"	0.11	3.99019607843137	9.15	6.47368421052632
"20132"	"Lsmem1"	NA	0.000980392156862745	NA	NA
"20133"	"LSMEM1"	0.005	0.0323529411764706	0.0875	0.0245614035087719
"20134"	"LSMEM2"	0.00166666666666667	0.00588235294117647	0.025	0.00526315789473684
"20135"	"Lsp1"	0.0166666666666667	0.0725490196078431	0.2	0.27719298245614
"20136"	"Lsr"	NA	NA	0.025	0.00526315789473684
"20137"	"LSR"	0.0166666666666667	0.154901960784314	0.575	0.292982456140351
"20138"	"Lss"	0.0466666666666667	0.436274509803922	0.725	0.817543859649123
"20139"	"LSS"	0.01	0.180392156862745	0.6125	0.263157894736842
"20140"	"Lst1"	0.00833333333333333	0.0205882352941176	0.0625	0.0385964912280702
"20141"	"LST1"	0.00166666666666667	0.00196078431372549	NA	0.00175438596491228
"20142"	"Lta"	NA	0.00686274509803922	NA	0.00350877192982456
"20143"	"Lta4h"	0.01	0.486274509803922	0.675	0.952631578947368
"20144"	"LTA4H"	0.03	1.52156862745098	4.1	2.35614035087719
"20145"	"LTB"	NA	0.00196078431372549	NA	0.00175438596491228
"20146"	"LTB4R"	0.0183333333333333	0.166666666666667	0.55	0.166666666666667
"20147"	"LTB4R2"	NA	0.0176470588235294	0.025	0.0087719298245614
"20148"	"Ltbp1"	0.02	1.11372549019608	2.225	1.06140350877193
"20149"	"LTBP1"	0.0116666666666667	0.131372549019608	0.225	0.107017543859649
"20150"	"Ltbp2"	NA	0.47156862745098	0.7375	0.214035087719298
"20151"	"LTBP2"	NA	0.00980392156862745	0.0125	0.0105263157894737
"20152"	"Ltbp3"	0.0183333333333333	0.837254901960784	1.275	0.86140350877193
"20153"	"LTBP3"	0.00833333333333333	0.0696078431372549	0.15	0.0912280701754386
"20154"	"Ltbp4"	0.00333333333333333	0.0431372549019608	0.1	0.112280701754386
"20155"	"LTBP4"	0.005	0.154901960784314	0.6875	0.198245614035088
"20156"	"Ltbr"	0.0233333333333333	0.431372549019608	0.7	0.601754385964912
"20157"	"LTBR"	0.00333333333333333	NA	NA	NA
"20158"	"Ltc4s"	NA	0.000980392156862745	NA	0.0140350877192982
"20159"	"Ltk"	NA	0.000980392156862745	NA	NA
"20160"	"LTK"	NA	0.00490196078431373	0.0375	0.0175438596491228
"20161"	"Ltn1"	0.00833333333333333	0.247058823529412	0.4875	0.333333333333333
"20162"	"LTN1"	0.07	0.958823529411765	2.1375	1.12456140350877
"20163"	"Ltv1"	0.0116666666666667	0.700980392156863	1.1375	0.833333333333333
"20164"	"LTV1"	0.111666666666667	2.70980392156863	7.75	3.28947368421053
"20165"	"Luc7l"	0.04	1.21274509803922	1.9	2.03859649122807
"20166"	"LUC7L"	0.05	2.2156862745098	5.15	2.74210526315789
"20167"	"Luc7l2"	0.126666666666667	1.70882352941176	2.7	3.7140350877193
"20168"	"LUC7L2"	0.00166666666666667	NA	0.0125	0.00175438596491228
"20169"	"Luc7l3"	0.143333333333333	3.42156862745098	5.6875	4.05438596491228
"20170"	"LUC7L3"	0.541666666666667	10.3803921568627	27.1875	12.9526315789474
"20171"	"LUCAT1"	0.00166666666666667	0.000980392156862745	NA	0.00175438596491228
"20172"	"Lum"	0.0183333333333333	0.00490196078431373	0.025	0.087719298245614
"20173"	"LUM"	NA	0.00196078431372549	0.0125	0.00175438596491228
"20174"	"Lurap1"	NA	0.0186274509803922	0.0125	0.0280701754385965
"20175"	"LURAP1"	NA	0.0196078431372549	0.0375	0.0175438596491228
"20176"	"Lurap1l"	0.005	0.208823529411765	0.3	0.205263157894737
"20177"	"LURAP1L"	0.00333333333333333	0.0127450980392157	0.05	0.0105263157894737
"20178"	"Luzp1"	0.01	0.769607843137255	0.85	0.715789473684211
"20179"	"LUZP1"	0.11	0.806862745098039	2.425	0.963157894736842
"20180"	"LUZP2"	NA	0.000980392156862745	0.0375	0.00350877192982456
"20181"	"Luzp4"	NA	0.000980392156862745	NA	NA
"20182"	"Lxn"	0.0283333333333333	0.846078431372549	1.5375	2.24736842105263
"20183"	"LXN"	0.00833333333333333	0.0529411764705882	0.075	0.0824561403508772
"20184"	"Ly6a"	0.0316666666666667	0.0784313725490196	0.1	0.37719298245614
"20185"	"Ly6c1"	0.0166666666666667	0.0186274509803922	0.0125	0.107017543859649
"20186"	"Ly6c2"	0.00333333333333333	NA	NA	0.00350877192982456
"20187"	"Ly6d"	NA	NA	0.0125	NA
"20188"	"Ly6e"	0.0133333333333333	0.76078431372549	1.125	1.64035087719298
"20189"	"LY6E"	0.0216666666666667	0.42843137254902	2.1625	0.980701754385965
"20190"	"Ly6f"	NA	NA	NA	0.00175438596491228
"20191"	"Ly6g5b"	NA	0.00392156862745098	0.0125	0.00701754385964912
"20192"	"LY6G5B"	0.00166666666666667	0.00588235294117647	0.025	0.00175438596491228
"20193"	"LY6G5C"	0.00166666666666667	0.00784313725490196	0.0125	0.00701754385964912
"20194"	"Ly6g6c"	NA	NA	0.0125	NA
"20195"	"Ly6g6d"	NA	NA	NA	0.00175438596491228
"20196"	"LY6G6D"	NA	0.000980392156862745	NA	0.0087719298245614
"20197"	"Ly6h"	NA	NA	NA	0.00175438596491228
"20198"	"LY6K"	NA	0.00490196078431373	0.0125	NA
"20199"	"Ly75"	0.00333333333333333	0.212745098039216	0.3375	0.192982456140351
"20200"	"LY75"	NA	NA	0.0125	0.00175438596491228
"20201"	"LY86-AS1"	NA	0.00392156862745098	0.025	0.00701754385964912
"20202"	"LY9"	NA	0.00196078431372549	NA	0.00350877192982456
"20203"	"Ly96"	NA	0.0970588235294118	0.15	0.087719298245614
"20204"	"Lyar"	0.0233333333333333	3.02156862745098	4.3	2.73333333333333
"20205"	"LYAR"	0.0866666666666667	4.24901960784314	11.675	4.80877192982456
"20206"	"LYG1"	NA	0.0196078431372549	0.05	0.0228070175438597
"20207"	"LYG2"	NA	0.0147058823529412	0.0375	0.0210526315789474
"20208"	"LYL1"	0.00166666666666667	NA	NA	0.00350877192982456
"20209"	"Lyn"	NA	0.00784313725490196	NA	NA
"20210"	"LYN"	0.0116666666666667	0.287254901960784	0.7625	0.431578947368421
"20211"	"Lynx1"	0.005	0.0294117647058824	0.0375	0.112280701754386
"20212"	"LYNX1"	NA	0.000980392156862745	NA	0.00175438596491228
"20213"	"Lypd1"	NA	0.000980392156862745	NA	NA
"20214"	"LYPD1"	0.0216666666666667	0.301960784313725	1.6	0.42280701754386
"20215"	"LYPD3"	0.00166666666666667	0.00588235294117647	NA	0.0087719298245614
"20216"	"LYPD5"	NA	NA	0.025	0.00526315789473684
"20217"	"LYPD6"	0.00833333333333333	0.0225490196078431	0.0875	0.043859649122807
"20218"	"Lypd6b"	NA	NA	NA	0.00175438596491228
"20219"	"LYPD6B"	0.00833333333333333	0.00784313725490196	0.075	0.0403508771929825
"20220"	"Lypd8"	NA	0.000980392156862745	NA	NA
"20221"	"Lypla1"	0.0116666666666667	0.374509803921569	0.7375	0.666666666666667
"20222"	"LYPLA1"	0.0333333333333333	1.87843137254902	5.75	3.05614035087719
"20223"	"Lypla2"	0.00166666666666667	0.156862745098039	0.1875	0.321052631578947
"20224"	"LYPLA2"	0.00666666666666667	0.255882352941176	0.9625	0.549122807017544
"20225"	"Lyplal1"	0.01	0.0774509803921569	0.0625	0.3
"20226"	"LYPLAL1"	0.015	0.858823529411765	1.85	1.24561403508772
"20227"	"Lyrm1"	0.00166666666666667	0.0294117647058824	0.025	0.0631578947368421
"20228"	"LYRM1"	0.00833333333333333	0.280392156862745	0.9375	0.396491228070175
"20229"	"Lyrm2"	0.005	0.152941176470588	0.1625	0.429824561403509
"20230"	"LYRM2"	0.118333333333333	1.47352941176471	3.825	2.15789473684211
"20231"	"Lyrm4"	0.00833333333333333	0.145098039215686	0.275	0.252631578947368
"20232"	"LYRM4"	0.0216666666666667	0.795098039215686	2.225	1.23508771929825
"20233"	"Lyrm5"	0.00666666666666667	0.226470588235294	0.4375	0.619298245614035
"20234"	"LYRM5"	0.025	0.404901960784314	0.825	0.578947368421053
"20235"	"Lyrm7"	NA	0.00294117647058824	0.0625	0.0228070175438597
"20236"	"LYRM7"	0.0666666666666667	1.0156862745098	3.8125	1.40877192982456
"20237"	"Lyrm9"	NA	0.148039215686275	0.2375	0.296491228070175
"20238"	"LYRM9"	0.005	0.0186274509803922	0.025	0.0263157894736842
"20239"	"Lysmd1"	0.00333333333333333	0.00392156862745098	0.0125	0.0140350877192982
"20240"	"LYSMD1"	0.0116666666666667	0.105882352941176	0.425	0.13859649122807
"20241"	"Lysmd2"	0.00166666666666667	0.194117647058824	0.2125	0.417543859649123
"20242"	"LYSMD2"	0.00166666666666667	0.0656862745098039	0.2	0.0947368421052632
"20243"	"Lysmd3"	NA	0.117647058823529	0.1375	0.22280701754386
"20244"	"LYSMD3"	0.00833333333333333	0.747058823529412	2.0625	0.664912280701754
"20245"	"Lysmd4"	0.00666666666666667	0.0284313725490196	0.05	0.087719298245614
"20246"	"LYSMD4"	0.00333333333333333	0.0970588235294118	0.3125	0.187719298245614
"20247"	"Lyst"	0.005	0.0401960784313726	0.0625	0.0719298245614035
"20248"	"LYST"	0.025	0.313725490196078	0.8	0.363157894736842
"20249"	"LYST-AS1"	NA	NA	NA	0.00175438596491228
"20250"	"Lyve1"	0.00166666666666667	NA	NA	NA
"20251"	"LYZ"	NA	0.000980392156862745	NA	NA
"20252"	"Lyz2"	NA	0.00392156862745098	NA	0.00526315789473684
"20253"	"Lzic"	0.00166666666666667	0.218627450980392	0.35	0.280701754385965
"20254"	"LZIC"	0.0483333333333333	1.09607843137255	2.7125	1.43859649122807
"20255"	"Lztfl1"	0.0133333333333333	0.229411764705882	0.3125	0.512280701754386
"20256"	"LZTFL1"	0.0116666666666667	0.849019607843137	2.375	0.991228070175439
"20257"	"Lztr1"	0.00333333333333333	0.203921568627451	0.3125	0.349122807017544
"20258"	"LZTR1"	0.0116666666666667	0.326470588235294	0.9	0.403508771929825
"20259"	"Lzts1"	NA	0.000980392156862745	0.025	0.00350877192982456
"20260"	"LZTS1"	NA	0.00392156862745098	0.0375	0.00526315789473684
"20261"	"Lzts2"	0.00666666666666667	0.432352941176471	0.625	0.670175438596491
"20262"	"LZTS2"	0.0133333333333333	0.0735294117647059	0.4125	0.105263157894737
"20263"	"Lzts3"	NA	0.0264705882352941	0.0875	0.0421052631578947
"20264"	"LZTS3"	0.00166666666666667	0.0470588235294118	0.2625	0.068421052631579
"20265"	"M1ap"	NA	0.0176470588235294	0.025	NA
"20266"	"M1AP"	NA	0.00392156862745098	NA	0.0105263157894737
"20267"	"M5C1000I18Rik"	0.00166666666666667	NA	NA	NA
"20268"	"M6pr"	0.015	1.01666666666667	1.7625	1.32105263157895
"20269"	"M6PR"	0.035	0.75	1.925	1.10877192982456
"20270"	"Maats1"	0.00166666666666667	0.000980392156862745	NA	NA
"20271"	"MAATS1"	0.00166666666666667	NA	0.0125	NA
"20272"	"Mab21l1"	0.00333333333333333	0.0735294117647059	0.1375	0.229824561403509
"20273"	"MAB21L1"	0.00833333333333333	0.0362745098039216	0.1125	0.0491228070175439
"20274"	"Mab21l2"	0.00666666666666667	0.0411764705882353	0.025	0.114035087719298
"20275"	"MAB21L2"	NA	0.000980392156862745	0.025	NA
"20276"	"Mab21l3"	NA	0.00294117647058824	NA	NA
"20277"	"MACC1"	0.00166666666666667	0.000980392156862745	0.0125	0.00526315789473684
"20278"	"Macf1"	0.0466666666666667	1.42549019607843	2.3625	1.64912280701754
"20279"	"MACF1"	0.135	0.886274509803922	2.5375	0.740350877192982
"20280"	"Macrod1"	NA	0.0431372549019608	0.05	0.210526315789474
"20281"	"MACROD1"	0.00166666666666667	0.222549019607843	0.525	0.4
"20282"	"Macrod2"	0.00166666666666667	0.0392156862745098	0.075	0.12280701754386
"20283"	"MACROD2"	NA	0.0372549019607843	0.0875	0.0543859649122807
"20284"	"Mad1l1"	NA	0.145098039215686	0.2875	0.194736842105263
"20285"	"MAD1L1"	0.01	0.219607843137255	0.825	0.328070175438597
"20286"	"Mad2l1"	NA	0.681372549019608	0.9125	0.836842105263158
"20287"	"MAD2L1"	0.0366666666666667	2.92549019607843	7.2	4.69824561403509
"20288"	"Mad2l1bp"	NA	0.111764705882353	0.2375	0.163157894736842
"20289"	"MAD2L1BP"	0.0333333333333333	0.602941176470588	1.3125	0.884210526315789
"20290"	"Mad2l2"	NA	0.147058823529412	0.1125	0.256140350877193
"20291"	"MAD2L2"	0.02	0.673529411764706	1.975	1.22631578947368
"20292"	"MADCAM1"	0.005	0.0333333333333333	0.1	0.0473684210526316
"20293"	"Madd"	0.00333333333333333	0.0352941176470588	0.05	0.0491228070175439
"20294"	"MADD"	0.00333333333333333	0.12156862745098	0.5375	0.178947368421053
"20295"	"Maea"	0.00333333333333333	0.741176470588235	0.925	1.16666666666667
"20296"	"MAEA"	0.01	0.545098039215686	1.625	0.887719298245614
"20297"	"Maf"	0.0283333333333333	0.0186274509803922	0.05	0.0456140350877193
"20298"	"MAF"	0.0183333333333333	0.902941176470588	4.1125	0.854385964912281
"20299"	"Maf1"	0.0116666666666667	0.364705882352941	0.65	0.792982456140351
"20300"	"MAF1"	0.02	0.551960784313726	2.0875	1.11754385964912
"20301"	"MAFA"	NA	0.000980392156862745	NA	0.0456140350877193
"20302"	"Mafb"	NA	0.00196078431372549	NA	0.00350877192982456
"20303"	"MAFB"	0.00333333333333333	0.120588235294118	0.2875	0.27719298245614
"20304"	"Maff"	0.00166666666666667	0.168627450980392	0.2875	0.136842105263158
"20305"	"MAFF"	0.00166666666666667	0.00490196078431373	0.075	0.0140350877192982
"20306"	"Mafg"	0.00833333333333333	0.695098039215686	0.9625	0.933333333333333
"20307"	"MAFG"	0.0316666666666667	0.450980392156863	1.5375	0.454385964912281
"20308"	"MAFG-AS1"	0.00333333333333333	0.0294117647058824	0.1375	0.0649122807017544
"20309"	"Mafk"	0.00166666666666667	0.0696078431372549	0.175	0.0807017543859649
"20310"	"MAFK"	0.005	0.0441176470588235	0.125	0.0596491228070175
"20311"	"MAGEA1"	NA	0.000980392156862745	NA	NA
"20312"	"MAGEA10"	NA	NA	0.0125	0.00175438596491228
"20313"	"MAGEA3"	NA	0.000980392156862745	NA	NA
"20314"	"MAGEA6"	NA	0.000980392156862745	NA	0.00350877192982456
"20315"	"Magea8"	NA	NA	NA	0.0105263157894737
"20316"	"MAGEB10"	NA	0.000980392156862745	NA	NA
"20317"	"MAGEB16"	NA	0.000980392156862745	NA	NA
"20318"	"MAGEB2"	NA	0.0166666666666667	NA	0.0157894736842105
"20319"	"MAGEB6"	NA	NA	0.0375	0.00350877192982456
"20320"	"MAGEC2"	NA	NA	NA	0.00175438596491228
"20321"	"MAGEC3"	NA	0.00196078431372549	NA	NA
"20322"	"Maged1"	0.0483333333333333	1.79901960784314	2.55	3.59649122807018
"20323"	"MAGED1"	0.01	1.17647058823529	3.075	1.98070175438596
"20324"	"Maged2"	0.0183333333333333	0.349019607843137	0.4375	1.28947368421053
"20325"	"MAGED2"	0.03	1.00882352941176	2.4375	1.6140350877193
"20326"	"Magee1"	0.00333333333333333	0.169607843137255	0.2375	0.236842105263158
"20327"	"MAGEE1"	NA	0.0470588235294118	0.0875	0.0649122807017544
"20328"	"MAGEF1"	0.0133333333333333	0.502941176470588	1.3	0.785964912280702
"20329"	"MAGEH1"	NA	0.00490196078431373	0.0125	0.00701754385964912
"20330"	"Magi1"	NA	0.0598039215686275	0.2	0.107017543859649
"20331"	"MAGI1"	0.0116666666666667	0.259803921568627	0.6375	0.236842105263158
"20332"	"MAGI1-AS1"	0.00166666666666667	NA	NA	NA
"20333"	"Magi2"	0.00166666666666667	0.0117647058823529	0.025	0.0333333333333333
"20334"	"MAGI2"	0.005	0.0176470588235294	0.0375	0.012280701754386
"20335"	"MAGI2-AS3"	0.045	0.72156862745098	2.15	0.92280701754386
"20336"	"Magi3"	0.0183333333333333	0.33921568627451	0.4875	0.496491228070175
"20337"	"MAGI3"	0.055	0.757843137254902	2.375	0.670175438596491
"20338"	"Magix"	NA	NA	NA	0.00175438596491228
"20339"	"MAGIX"	NA	0.0294117647058824	0.0625	0.0403508771929825
"20340"	"Magoh"	0.02	2.18529411764706	2.925	2.97543859649123
"20341"	"MAGOH"	0.0533333333333333	2.73627450980392	6.55	4.65614035087719
"20342"	"Magohb"	0.00666666666666667	0.863725490196078	1.15	1.18245614035088
"20343"	"MAGOHB"	0.0483333333333333	2.21372549019608	5.45	2.98070175438597
"20344"	"Magt1"	0.0533333333333333	1.32843137254902	1.975	1.63333333333333
"20345"	"MAGT1"	0.103333333333333	1.91470588235294	5.2625	2.56842105263158
"20346"	"MAK"	0.00333333333333333	0.0647058823529412	0.2625	0.0912280701754386
"20347"	"Mak16"	0.015	1.73529411764706	2.2375	1.50175438596491
"20348"	"MAK16"	0.04	0.719607843137255	1.9125	0.935087719298246
"20349"	"MAL2"	0.0183333333333333	0.00196078431372549	NA	0.00175438596491228
"20350"	"Malat1"	4.17	23.6303921568627	38.125	50.4
"20351"	"Malsu1"	0.00666666666666667	0.419607843137255	0.625	0.726315789473684
"20352"	"MALSU1"	0.0383333333333333	1.44803921568627	3.7125	2.17719298245614
"20353"	"Malt1"	NA	0.0490196078431373	0.0875	0.0771929824561404
"20354"	"MALT1"	0.0183333333333333	0.159803921568627	0.375	0.203508771929825
"20355"	"Mamdc2"	NA	0.00588235294117647	NA	NA
"20356"	"MAMDC2"	NA	0.00490196078431373	0.05	0.00526315789473684
"20357"	"MAMDC2-AS1"	NA	0.00784313725490196	NA	0.00175438596491228
"20358"	"Mamdc4"	0.00166666666666667	0.00588235294117647	NA	0.00526315789473684
"20359"	"MAMDC4"	NA	0.0166666666666667	0.025	0.0421052631578947
"20360"	"Maml1"	NA	0.143137254901961	0.275	0.136842105263158
"20361"	"MAML1"	0.005	0.225490196078431	0.7	0.264912280701754
"20362"	"Maml2"	0.005	0.101960784313725	0.225	0.124561403508772
"20363"	"MAML2"	NA	0.00686274509803922	0.025	0.0140350877192982
"20364"	"Maml3"	NA	0.0509803921568627	0.0875	0.0596491228070175
"20365"	"MAML3"	NA	0.0382352941176471	0.0875	0.0385964912280702
"20366"	"Mamld1"	NA	0.000980392156862745	NA	NA
"20367"	"MAMLD1"	0.00166666666666667	0.00392156862745098	NA	0.0087719298245614
"20368"	"Mamstr"	0.00166666666666667	0.000980392156862745	NA	0.0105263157894737
"20369"	"MAMSTR"	NA	0.0274509803921569	0.0875	0.0859649122807018
"20370"	"Man1a"	0.00166666666666667	0.162745098039216	0.2125	0.114035087719298
"20371"	"MAN1A1"	0.025	0.346078431372549	1.0125	0.303508771929825
"20372"	"Man1a2"	0.0233333333333333	0.853921568627451	1.3125	1.22982456140351
"20373"	"MAN1A2"	0.141666666666667	1.4156862745098	3.7	2.01052631578947
"20374"	"Man1b1"	0.005	0.209803921568627	0.375	0.321052631578947
"20375"	"MAN1B1"	0.0133333333333333	0.205882352941176	0.6375	0.287719298245614
